"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"","","","","https://st3.idealista.pt/a3/3f/d8/sothebys-lisboa.gif","T2 flat in Santa Catarina, Misericórdia","800,000","T2","108 m²","without lift","This ground floor (R/C) apartment, with 108.5m2, presents features that make it quite attractive to potential buyers.
Recently Completed Renovations of Extremely Good Taste: The fact that the apartment is fully renovated, with works carried out with extremely good taste, suggests an updated and modernized space, ready","","Renovated"
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T2 flat in beco dos Fróis, 19, Castelo - Mouraria, Santa Maria Maior","195,000","T2","50 m²","Ground floor without lift","Come and see this fantastic apartment with plenty of light and very central in Costa do Castelo.
Apartment with 50 m2, despite being in the heart of the city of Lisbon, you will enjoy the unusual quiet, limited access area for residents.
Wooden floors guarantee your comfort.
Area with all services and shops nearby.","",""
"","","","","https://st3.idealista.pt/91/a1/26/century-21-colombo.gif","Detached house in rua da Ermida, Nn, Barro - Pinheiro de Loures, Loures","620,000","T3","248 m²","","In Murteira, Loures, the gated condominium Murteira Village is located
It is a small gated condominium located on a 1920m2 plot.
Consisting of just 4 detached houses, types T3 and T4
Due to the small number of houses, it appeals to the family feeling
The condominium has a swimming pool and green spaces for private use","",""
"","","","","https://st3.idealista.pt/a4/0b/05/century21-blackash.gif","T1 flat in rua Possidonio da Silva, 11, Prazeres, Estrela","265,000","T1","50 m²","without lift","1 bedroom apartment with 50m2, completely remodeled and equipped, with lots of light inserted in the consolidated neighborhood with all services and amenities at a distance of 500m.
This apartment is next to the Council of Ministers and Necessidades Palace with the typical coexistence of a Lisbon neighborhood.
It has","","Renovated"
"","","","","https://st3.idealista.pt/f5/a3/c5/casa-fama.gif","T1 flat in travessa das Amoreiras a Arroios, 6, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","328,000","T1","55 m²","1st floor without lift","1+ 1bedroom apartment in Arroios - Lisbon
Characteristics:
1 + 1 bedroom apartment in Arroios, Lisbon, exudes modernity and practicality. The kitchen, complete with furniture and equipment, is an invitation to cook, while the living room offers a welcoming atmosphere. The bedroom transformed into an office expands th","",""
"","","","","https://st3.idealista.pt/74/b0/8a/hawk---real-estate-colective.gif","T3 flat in Carcavelos Centro, Carcavelos e Parede","1,114,500","T3","178 m²","with lift","Fantastic 3 bedroom apartment with 100m2 terrace and sea view.
Just a 5-minute walk from Carcavelos beach, you will find this apartment with an incredible sea view.
Privileged solar position, with south/west orientation.
The Italian design kitchen, open to the living room, features stone countertops and is fully equ","Parking included","Sea views"
"","","","","https://st3.idealista.pt/2c/fa/86/rede-assiste-marketing-real-estate.gif","T2 flat, Melquiades Marques, Agualva-Cacém, Cacém e São Marcos","210,000","T2","92 m²","9th floor with lift","THE PROPERTY;
2 bedroom apartment with 92m2 and fireplace, renovated in 2023.
Located on the 9th floor in a 1996 building with two elevators and storage room on the top floor.
Spacious entrance hall with suspended sideboard, mirror and built-in wardrobe.
Fully equipped kitchen with ceramic hob, extractor fan, oven, wa","","Bright"
"","","","","https://st3.idealista.pt/91/a1/26/century-21-colombo.gif","Detached house in rua da Ermida, Nn, Barro - Pinheiro de Loures, Loures","650,000","T4","264 m²","","In Murteira, Loures, the gated condominium Murteira Village is located
It is a small gated condominium located on a 1920m2 plot.
Consisting of just 4 detached houses, types T3 and T4
Due to the small number of houses, it appeals to the family feeling
The condominium has a swimming pool and green spaces for private use","",""
"","","","","https://st3.idealista.pt/a5/44/fc/bhhsatlanticportugal.gif","T2 flat in avenida Manuel Júlio Carvalho e Costa, Bairro do Rosário, Cascais, Cascais e Estoril","1,350,000","T2","128 m²","7th floor with lift","2 Bedroom Apartment in Private Condominium in Cascais
This magnificent 2 bedroom apartment offers the epitome of comfort and convenience in an idyllic setting in Cascais. Inserted in a prestigious private condominium, this property combines the tranquility of an exclusive location with the convenience of being just mi","Parking included",""
"","","","","https://st3.idealista.pt/e3/53/86/ins-portugal.gif","House in Carcavelos Centro, Carcavelos e Parede","850,000","T6","279 m²","","Detached 6 bedroom villa for sale, with 3 floors, set in a plot of 301 sqm and gross construction area of 279 sqm, in Madorna, Parede, with great access to the A5 and marginal. Construction from the 80's, garage and outdoor area with dining area and barbecue. Floor 0: Hall, double living room with fireplace, office, eq","Parking included",""
"","","","","https://st3.idealista.pt/ed/c2/fc/porta-da-frente-christies-international-real-estate.gif","T4 flat in avenida dos Estados Unidos da América, Alvalade, Alvalade","1,390,000","T4","206 m²","13th floor with lift","Living in the city centre is a privilege, and in the area of Alvalade, which is so familiar, being a neighbourhood of generations and undoubtedly one of the best.
Always well served by public transportation, such as the subway. With quick accesses to the main exits of Lisbon and the airport, it is an ideal place to liv","","Bright"
"","","","","https://st3.idealista.pt/ed/c2/fc/porta-da-frente-christies-international-real-estate.gif","Detached house in rua João Coimbra, Torre de Belém, Belém","3,500,000","T5","350 m²","","Exclusive villa located in one of the most noble and safe residential areas of Lisbon - Restelo. This modern architecture villa has everything you need for a great quality of life.
It consists of 4 suites and 1 bedroom, 2 interior bedrooms, dining room with fireplace, living room with glass window overlooking the gard","","Luxury"
"","","","","https://st3.idealista.pt/91/39/45/casa-prestige.gif","T1 flat in rua Minho, Centro do Estoril, Estoril, Cascais e Estoril","259,000","T1","82 m²","Ground floor with lift","Nice apartment, with great sun exposure in a building with elevator and with 1 parking space.
Located in a quiet residential area surrounded by green spaces and close to all kinds of shops and services.
A few meters from Tamariz beach and the train station.
It is composed of:
Hall
Living room with kitchenette
1 bed","Parking included",""
"","","","","https://st3.idealista.pt/49/8d/8c/century-21-goldenhouse.gif","T2 flat, casal Carido, 19, Ericeira Norte, Ericeira","358,000","T2","81 m²","Ground floor without lift","The Village of Ericeira won the title of World Surfing Reserve in 2011 and in fact its beaches are some of the most charming in the West of Portugal! It is the perfect location to live close to everything: beaches - Praia de Mil Regos, Praia da Empa, Praia de São Sebastião and the famous Praia da Ribeira D'Ilhas - comm","","With views"
"","","","","https://st3.idealista.pt/8b/35/a6/barnes-portugal.gif","T3 flat in Campo de Santana - Santa Marta, Santo António","1,195,000","T3","184 m²","4th floor without lift","Three bedroom flat with a balcony-terrace, in a new development on the Pena hill, a few minutes walk from the Avenida da Liberdade. In duplex, it offers a panoramic view over the Avenida da Liberdade and the hill of Príncipe Real.","",""
"","","","","https://st3.idealista.pt/e5/8d/1a/engel-volkers-lisboa.gif","T1 flat in Moscavide e Portela, Loures","235,000","T1","53 m²","","Excellent one-bedroom flat, spacious and completely renovated, on the 1st floor of a building without a lift. Located close to the market, metro station, train, local shops, schools and buses. Comprising a living room with balcony, fully equipped kitchen, bedroom with wardrobe and balcony, a complete bathroom with show","",""
"","","","","https://st3.idealista.pt/7e/ba/d5/hb-luxury-real-estate.gif","Detached house in Várzea de Sintra, Sintra","4,450,000","T7","915 m²","","Come and meet with HB Luxury Real Estate, this fantastic T7 Luxury House on a plot of 12,173 m2.Located 5 minutes from the Historic Center of Sintra in a Natural Park area, surrounded by green areas and farms with tradition and history.
The architectural design as well as the outdoor space is wonderful with unique arc","Parking included","Luxury"
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T1 flat in Av. da Liberdade - Marquês de Pombal, Santo António","420,000","T1","49 m²","5th floor with lift","1 bedroom apartment with 49 sqm, brand new, with a terrace with 14 sqm, in a new development with an extraordinary location, two steps away from Parque Eduardo VII and next to Avenida da Liberdade, Santa Marta 70 results from the rehabilitation of a 5-storey building. With lots of character, this is the result of a reh","",""
"","","","","https://st3.idealista.pt/ba/ae/d2/savills-residencial.gif","T3 flat in rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António","1,490,000","T3","185 m²","1st floor with lift","Fantastic luxury flat with three bedrooms, two en suite, in the prestigious and exclusive Rua Rodrigues Sampaio.
The flat is located in a charming building from the late 1930s, with a lift, and has 185 sq. m of gross private area.
It has been completely remodelled using the best materials, with care taken to maintain","","Bright"
"","","","","https://st3.idealista.pt/22/50/1e/kw-lead.gif","Semi-detached house in rua da Fonte, 21, Malveira e São Miguel de Alcainça, Mafra","415,000","T3","158 m²","","Family house located in a beautiful and calm area in São Miguel de Alcainça, with good accessibility and a total land area of 450 sqm.
A House that invites family life to a welcoming interior and a spacious exterior full of possibilities.
This House has a plot of approximately 370 sqm where you can live in full con","","With views"
"","","","","https://st3.idealista.pt/ed/c2/fc/porta-da-frente-christies-international-real-estate.gif","Semi-detached house in alameda Senhor da Serra, Belas Clube Campo, Queluz e Belas","1,499,000","T5","261 m²","","Discover a villa, tailored to your needs, in the largest development in the metropolitan area of Lisbon, where you will find at your doorstep a forest, a school prepared for the future, Paddle, Tennis and Golf courses, a health-Club, a parapharmacy and commercial areas, among others.
Detached villa, with a 261 sqm gros","",""
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T3 flat in Estefânia, São Jorge de Arroios, Arroios","580,000","T3","117 m²","2nd floor with lift","3-bedroom apartment with 117 sqm of private gross area and a balcony, located in a building with an elevator, one apartment per floor, in Estefânia, Lisbon. The apartment consists of a large entrance hall, a good-sized living room, two bedrooms, one of which has a balcony, an interior bedroom, two bathrooms with window","",""
"","","","","https://st3.idealista.pt/ea/6b/30/era-corroios.gif","T2 flat, Carcavelos, Carcavelos Centro, Carcavelos e Parede","420,000","T2","78 m²","6th floor with lift","A unique opportunity to acquire a luxurious 2-bedroom top floor apartment, benefiting from privacy and magnificent sea views. It is undergoing a complete renovation, aiming to offer a perfect balance between modern comfort and tranquility.
The property has air conditioning in the bedrooms, living room and pre-installa","","Sea views"
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T1 flat in São Sebastião da Pedreira, Avenidas Novas","530,000","T1","53 m²","2nd floor with lift","Brand new 1-bedroom apartment with 53 sqm of gross private area, one parking space, balcony, and storage room, in the República 5, Lisbon.
República 5 is an exclusive project of 20 apartments, ranging from studio to 4-bedroom, offering a sophisticated and elegant lifestyle in the heart of Avenidas Novas, one of the mo","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T2 flat in rua Teófilo Lopes Constantino, 10, Sacavém e Prior Velho, Loures","235,000","T2","75 m²","without lift","3 bedroom apartment, completely refurbished and brand new, with a useful area of 70m2 and lots of natural light.
This property at the gates of Lisbon and in a central position of the future metropolitan area of Sacavém, consists of a fully equipped open space kitchen, 2 bedrooms, one of them en suite and 1 more WC.
In","",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/1a/b3/87/maisconsultores-capital.gif","Detached house in Paz - Salgados, Mafra","550,000","T3","300 m²","","3-story house located in a housing development in a quiet area but close to shops, schools and services. Ideal for families with animals who value contact with nature and the tranquility typical of a country house.
Large outdoor area to enjoy nature with a lawn, flower beds, fruit trees, and space for a vegetable gard","",""
"","","","","https://st3.idealista.pt/f5/4c/f5/the-brickwall.gif","T4 flat in Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira","384,000","T4","183 m²","with lift","Building in great condition, well located, very organized in terms of condominium and with reserve background. Excellent 4 bedroom apartment, with great areas and irreprehensible state of conservation. Property with fantastic river view and garage for 4 cars with automatic gate. Equipped with air conditioning, central","Parking included",""
"","","","","https://st3.idealista.pt/8c/d4/b7/a-santo.gif","T2 flat in Centro de Cascais, Cascais, Cascais e Estoril","830,000","T2","160 m²","6th floor with lift","Beautiful flat in the heart of Cascais on Avenida Ultramar, on the 6th floor, completely refurbished including double windows, electricity and plumbing. Composed of two bedrooms, equipped kitchen, two bathrooms and balcony with stunning views over the Bay of Cascais. All the flat is with Daikin air conditioning. Includ","Parking included","Sea views"
"","","","","https://st3.idealista.pt/62/c4/7c/uathome.gif","T0 flat in Av. da Liberdade - Marquês de Pombal, Santo António","425,000","T0","36 m²","3rd floor with lift","This fabulous studio is located in the middle of Avenida da Liberdade, one of the most chic and sought-after arteries in Lisbon, with an unobstructed view over the Botanical Garden. Of contemporary architecture, the condominium where it is included was built in 2019 and features a communal swimming pool. This apartment","",""
"","","","","https://st3.idealista.pt/6c/5f/57/petrodomus.gif","T2 flat in Santa Clara, Lisboa","390,000","T2","108 m²","6th floor with lift","T2 located 3 minutes from the Ameixoeira Metro.
Apartment located on the 6th floor facing east in a 2003 building with 2 elevators that was this year painted exteriorly.
The fraction consists of living room with balcony, equipped kitchen, 2 bathrooms, 2 bedrooms and parking space. Equipped with central heating and pre","Parking included",""
"","","","","https://st3.idealista.pt/78/18/8c/onebrokers.gif","House in Bicesse, Alcabideche","700,000","T3","146 m²","","This traditional-style residence is a true treasure in terms of conservation, maintaining the beauty and functionality that characterize it. The ground floor reveals a kitchen that goes beyond the simple definition of functionality: it is a space designed to inspire, with integrated appliances that simplify the daily r","Parking included","Bright"
"","","","","https://st3.idealista.pt/14/ed/e1/castelhana.gif","T2 flat in rua Mário Eloy Pereira, Nn, Santo António dos Cavaleiros e Frielas, Loures","415,000","T2","209 m²","Ground floor with lift","","Parking included",""
"","","","","https://st3.idealista.pt/5a/46/87/century-21-nacoes.gif","T2 flat in Sacavém e Prior Velho, Loures","430,000","T2","156 m²","with lift","SINGULAR is the adjective we use for everything that proves to be unique, exclusive, peculiar, rare or that differs from the others due to its exceptionality. With distinct characteristics, the most Singular apartments in the area have arrived at the renowned Urbanização Terraços da Ponte.
Inserted in a renowned urba","",""
"","","","","https://st3.idealista.pt/72/f8/4b/century-21-tipy-family-sado.gif","Detached house in Venda do Pinheiro e Santo Estêvão das Galés, Mafra","1,190,000","T4","191 m²","","This spectacular single-story villa, built in 2021, is a true haven of tranquility and luxury, located in the picturesque parish of Santo Estevão Gales. With a total land area of 4,375 m2 and a construction area of 269.5 m2, this property offers an incomparable quality of life.
Main Features:
1. ""Infinite"" Swimming P","","Bungalow"
"","","","","https://st3.idealista.pt/a1/eb/52/live-in.gif","Detached house in Ericeira Nascente, Ericeira","499,500","T3","206 m²","","**VALUE WRITING OFFER. **
Fantastic rustic house very sunny and with generous areas just 2 KM from Ericeira. Very close to the motorway entrance.
This villa is composed of 2 floors having on the ground floor a living room with fireplace, kitchen with dining room and pantry, toilet and bathroom. The kitchen has direct","",""
"","","","","https://st3.idealista.pt/4e/0c/01/zome-odivelas.gif","T3 flat in praceta Manuel Fialho, 1, Santo António dos Cavaleiros e Frielas, Loures","205,000","T3","85 m²","10th floor with lift","Identificação do imóvel: ZMPT561598
This property is valued for the harmonious interior environment and the materials used in this rehabilitation.
Carefully thought out to guarantee the enhancement of well-being, functionality and harmony, without forgetting to be just a stone's throw from the city center of Lisbon.","","Bright"
"","","","","https://st3.idealista.pt/f2/df/ac/viver-nas-ondas.gif","T1 flat in Príncipe Real - São Bento, Misericórdia","580,000","T1","53 m²","3rd floor with lift","Enjoy Urban Luxury in Príncipe Real: Exclusive 1 Bedroom Apartments
It is with satisfaction that Viver nas Ondas presents a unique opportunity for residence in our new 1 bedroom apartments. Designed to offer a sophisticated and modern living experience, these apartments combine contemporary architecture with high-qual","",""
"","","","","https://st3.idealista.pt/a1/eb/52/live-in.gif","Detached house in Ericeira Sul, Ericeira","930,000","T4","323 m²","","WRITING VALUE OFFER.
NEW detached 4 bedroom villa, in the finishing phase, inserted in a plot of land with 515 m2, in one of the most prestigious areas of Ericeira. Inserted in a quiet area of villas, 1 minute from the center of the village of Ericeira.
The spacious rooms and bathrooms of this villa stand out, as wel","",""
"","","","","https://st3.idealista.pt/c8/d8/f7/a-casa-das-casas.gif","T2 flat in Centro, Mafra","275,000","T2","141 m²","","2 bedroom flat with parking and storage room. Inserted in a building with lift.
Next to the centre of the village of Mafra close to shops, schools and sports facilities, just 10 km from the village and pariahs of Ericeira.
This flat is composed as follows:
- Living room of 37m², equipped kitchen with balcony, a bathr","",""
"","","","","https://st3.idealista.pt/2c/e2/04/century-21-colombo-2.gif","T3 flat in Lapa, Estrela","1,180,000","T3","130 m²","without lift","Estrela, Embaixadas neighborhood in Lapa, with views of the city and the Tagus, you will find for sale a large apartment measuring 130 m2, full of light, with three bedrooms, two bathrooms, laundry room and an excellent living room with kitchen equipped.
The property is located on the 3rd and last floor of a beautiful","",""
"","","","","https://st3.idealista.pt/65/ed/f5/habita-arrendar-comprar-investir.gif","T3 flat in Laranjeiras, São Domingos de Benfica","695,000","T3","154 m²","7th floor with lift","Located in the Heart of Sâo Domingos de Benfica, in Laranjeiras, you will find this beautiful recent built building with an apartment ready to move in.
3 Bedrooms, 2 full bathrooms. 1 is an ensuite.
All rooms are overlooking the back so very quite.
Closets in all bedrooms.
Master bedroom has a balcony.
Fully fitted kit","Parking included",""
"","","","","https://st3.idealista.pt/7e/ba/d5/hb-luxury-real-estate.gif","Detached house in Azenhas do Mar - Praia das Maças, Colares","1,400,000","T4","359 m²","","Come and discover with HB Luxury Real Estate this fantastic 4 bedroom villa with contemporary architecture and a unique character with an exuberant view over the Serra de Sintra with swimming pool, lawned garden, excellent sun exposure and a wonderful lounge area.
Inserted in a plot of land with 1034 m2 and located in","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","Semi-detached house in Bicesse, Alcabideche","1,600,000","T4","338 m²","","Welcome to your dream home in the prestigious Bicesse neighborhood of Cascais. This stunning and spacious 5-bedroom semi-detached villa combines elegance, comfort, and modern living to provide you with a truly luxurious lifestyle. With a plethora of features including a heated swimming pool, beautiful panoramic views,","","With views"
"","","","","https://st3.idealista.pt/b4/f6/7d/century-21-rodolfo-natario.gif","T3 flat in São Sebastião da Pedreira, Avenidas Novas","1,430,000","T3","169 m²","3rd floor with lift","A modern and very functional apartment with sober, high-quality finishes, favoring the spaciousness of the spaces and the communication between the social area and the outdoor space.Inserted in a luxury condominium with construction completed in 2023.
The privilege of living in the heart of Avenidas Novas (5 minutes w","Parking included",""
"","","","","https://st3.idealista.pt/25/78/4b/sothebys-estoril-oeiras-restelo.gif","Penthouse in Monte Estoril, Estoril, Cascais e Estoril","2,980,000","T4","261 m²","with lift","The Galardi development in Monte Estoril offers a unique opportunity to live in comfort and sophistication, combining traditional and contemporary architectural features through the legacy left by Raul Lino, one of the great Portuguese architects who served as inspiration for this building. Galardi is located in one of","Parking included",""
"","","","","https://st3.idealista.pt/8c/d4/b7/a-santo.gif","T2 flat in Areia - Birre, Cascais, Cascais e Estoril","720,000","T2","111 m²","1st floor with lift","The Link combines the comfort and elegance of contemporary architecture with a privileged location just a few minutes from the centre of Cascais. Within walking distance, there are the main access roads to the city of Lisbon (A5) and you can also find schools, a hospital, numerous shops, services and leisure spaces, in","Parking included",""
"","","","","https://st3.idealista.pt/11/40/d0/rb-real-estate.gif","T3 flat in Centro, Campolide","575,000","T3","104 m²","3rd floor with lift","2 BEDROOMS + 1 RENOVATED near Amoreiras - Campolide - Center of Lisbon
Apartment with 104m2, currently T2 that can return to being T3, fully renovated with contemporary details and materials of great quality, but preserving the character of the time of the building.
Lots of natural light and unobstructed views, East a","",""
"","","","","https://st3.idealista.pt/a1/eb/52/live-in.gif","Semi-detached house in Ericeira Norte, Ericeira","725,000","T3","268 m²","","**DEED VALUE OFFER. **
Property description:
Sophisticated contemporary style villa, typology T3, in Ericeira, with luxury finishes and a breathtaking sea view.
This is a unique opportunity to own a modern villa with stunning sea views, luxury finishes, many amenities and outdoor space.
Consisting of an entrance ha","","Sea views"
"","","","","https://st3.idealista.pt/d9/a0/cb/five-stars-brokers.gif","Duplex in avenida 5 de Outubro, 293, Entrecampos, Avenidas Novas","2,450,000","T4","393 m²","10th floor with lift","Between Saldanha and Campo Grande, you will find the new Linea Residence development, with modern lines in a current, quiet and central environment, right on Avenida 5 de Outubro.
The project, by Architect André Caiado, will have 36 apartments, with typologies T1 to T4 duplex, with areas between 79m2 and 208m2.
The tw","Parking included","Luxury"
"","","","","https://st3.idealista.pt/e9/3f/cf/jacobsenproperties.gif","T2 flat in Centro de Cascais, Cascais, Cascais e Estoril","590,000","T2","69 m²","2nd floor without lift","Welcome to this stylishly renovated and bright two-bedroom apartment with two balconies on a quiet one-way street in central Cascais. Two lovely bedrooms with plenty of wardrobes, a smaller but fully equipped kitchen with a breakfast nook and a bright and airy living room with a cozy balcony facing the quiet, one-way s","",""
"","","","","https://st3.idealista.pt/1b/0b/e9/realfolioestate.gif","House in Aldeia de Juzo - Charneca, Cascais, Cascais e Estoril","1,950,000","T3","262 m²","","Welcome to serenity and elegance in the sought-after Aldeia de Juzo in Cascais. This fantastic villa, newly built, offers a bright and spacious environment, ideal for accommodating your whole family. Spread over three floors, the build quality is remarkable, reflecting the attention to detail in every corner.
Upon ent","",""
"","","","","https://st3.idealista.pt/82/69/3b/homelovers.gif","House in Carcavelos Centro, Carcavelos e Parede","3,300,000","T4","785 m²","","TO BUY* HOUSE T4 | CARCAVELOS | JUNQUEIRO+INFO: Single storey house Land with 1350 m2 Living area 395
m2 Living room with 136 m2 4
suites
4 bathrooms ensuite
1 guest bathroom
Terrace
Garden
Solarium
Sea view
Covered garage
Proximity beach
CE: D
REF: A153869
Single storey house with a floor area of 395 m2 on a plot","Parking included","Sea views"
"","","","","https://st3.idealista.pt/8c/a8/0e/vendo-mundo-ii.gif","House in Casal das Areias, Alverca do Ribatejo e Sobralinho","550,000","T3","138 m²","","2 bedroom + 1 apartment in Alverca do Ribatejo (ALV202)
Single storey detached house, semi-new where we find:
1 Suite with:
Closet
Wc with shower
1 Bedroom with wardrobe
Office
1 Social toilet with shower base
Kitchen and living room in open space
Kitchen equipped with:
Plate
Oven
Extractor
Boiler
Fridge
Microwa","","Bungalow"
"","","","","https://st3.idealista.pt/62/c4/7c/uathome.gif","House in Centro, Odivelas","800,000","T4","330 m²","","4 bedroom villa with pool and garage and river view
Premiering
Gross Area of 330sqm
Plot area of 264sqm
Located in Odivelas, in a quiet area of villas and with views
Composed by:
Basement: with bathroom and storage area
1st floor: living room, kitchen and bedroom/office
2nd floor: 3 suites
Attic: storage area that can","",""
"","","","","https://st3.idealista.pt/17/c0/ba/zome-amadora.gif","T1 flat in rua Nova dos Mercadores, 38, Expo Sul, Parque das Nações","450,000","T1","80 m²","Ground floor with lift","Identificação do imóvel: ZMPT558717
1 bedroom apartment in Parque das Nações, with 80 square meters of area with parking and storage room, located in one of the prime areas of the city of Lisbon, here you have everything to live your life.
A few meters from the Marina, Altice Arena, Lisbon Casino, CUF Hospital and al","Parking included",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/14/ed/e1/castelhana.gif","T2 flat in rua Rua do Beato, 34, Beato, Lisboa","660,000","T2","131 m²","1st floor with lift","2 bedroom apartment with 123 m2, balcony of 8 m2 and 1 parking space, inserted in a new condominium in Marvila, next to Lisbon's riverfront and Braço de Prata, in Beato.
Located in the complex of the Convento do Beato, located in a set of five historic buildings where the relationship between space and time is palpabl","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T2 flat in rua da Lapa, 115, Lapa, Estrela","925,000","T2","160 m²","5th floor with lift","Welcome to this elegant and stunning Penthouse on Rua da Lapa overlooking the Tagus River, in Lisbon.
In the best area of Lapa, this 2 bedroom apartment is an excellent option for those who appreciate refinement and breathtaking views.It has 2 parking spaces, a storage room, and even the possibility of creating a 3rd","Parking included",""
"","","","","https://st3.idealista.pt/0c/6f/9e/home-partners-real-estate.gif","Terraced house in rua Alfredo Pimenta, Bairro de Santa Cruz, Benfica","420,000","T3","71 m²","","Located in the serene and welcoming neighborhood of Santa Cruz, this townhouse is a unique opportunity to remodel and customize according to your taste. With a peaceful location and a pleasant residential atmosphere, this property offers the perfect setting to create a truly special home.
If you wish, you can reorganiz","",""
"","","","","https://st3.idealista.pt/59/f6/aa/lux-lust.gif","Detached house in estrada Macieira, Vila de Sintra - Monserrate, Sintra","2,400,000","T26","1,500 m²","","Charming building 10 minutes walk from the historic center of Sintra.
It has 727m2 of existing constructed area and an approved project for a minimum of 1,074m2 of private area.
Under the existing legal conditions and discussion of the project with the Sintra City Council, it already has a new alteration project that","Parking included","For investors"
"","","","","https://st3.idealista.pt/b6/e7/ce/over-place.gif","Detached house in travessa de São Roque, 3, Lourinhã e Atalaia, Lourinhã","545,000","T5","276 m²","","Excellent detached 5 bedroom villa. Located in the municipality of Lourinhã, just 10 minutes from the centre of the village, 10 minutes from Areia Branca Beach and 45 minutes from Lisbon airport.
Consisting on the ground floor of a large living room, dining room and fully equipped kitchen with support island. Still on","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","Semi-detached house in rua Doutor José Fernandes, 31, Monte Abraão, Massamá e Monte Abraão","595,000","T5","313 m²","","We present this excellent T5 House with 3 floors in Queluz
Excellent for those who like large spaces or even for someone who wants to work from home.
Composed as follows:
Basement:
- Large wine cellar
- Room that serves as a laser or games space
- Bathroom
- Fireplace with stove
R / C:
- Entrance hall
- Completely ne","",""
"","","","","https://st3.idealista.pt/f0/9d/4a/metodopre.gif","Detached house in Murches, Alcabideche","2,150,000","T5","473 m²","","3-storey house, with excellent finishes, with the following composition:
- Floor 0: Entrance hall, living room, equipped kitchen, suite, 2 bathrooms, terraces
- Floor 1: 2 bedrooms, suite, 2 bathrooms, terrace
- Floor -1: Garage for 3 cars, 2 of which are in a box, storage, laundry room, office/bedroom, bathroom
Go","Parking included","Luxury"
"","","","","https://st3.idealista.pt/4b/f5/86/remax-yes.gif","T2 flat in avenida Jaime Cortesão, Miraflores, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","535,000","T2","168 m²","2nd floor with lift","2 bedroom apartment on the 2nd floor with 112.26m2 of gross private area.
Citti Soul is the most recent construction phase of the Citti development in Mirafloes.With a wide range of T2, T3 and T4 Duplex apartments, this development is based on exclusivity, comfort and privacy.
The kitchens are fully equipped with top","Parking included",""
"","","","","https://st3.idealista.pt/77/e9/94/equipa-m-remax.gif","T3 flat in rua Dom Luis I, Centro, Alcabideche","360,000","T3","75 m²","Ground floor without lift","For more information, contact Renato Pereira.
2 bedroom apartment, transformed into a 3 bedroom apartment, in the residential area of Alcabideche, just a few minutes from the town of Cascais and the beaches. It is a ground floor with a beautiful outdoor area of approximately 60m2. Inside we find an open-space living ro","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","Semi-detached house in rua 27, 6, Olivais, Lisboa","530,000","T3","83 m²","","Semi-detached house, in the famous Bairro da Encarnação, with recent works.
This house consists of two floors. On the top floor there are two bedrooms and a service bathroom. On the ground floor another bedroom was created.
Outside there is also an annex with a complete bathroom and laundry area.
It is an area rich i","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","House in beco da Atalaia, 3, Azueira e Sobral da Abelheira, Mafra","850,000","T4","420 m²","","Welcome to a haven of tranquility and natural beauty! This stunning Detached Villa, located in a Small Farm with 3,370 m2, is the perfect place for those looking for a balanced lifestyle between the stunning beaches of Ericeira and the city of Lisbon.
? Bedrooms: With 4 spacious bedrooms, including a suite, you will ha","",""
"","","","","https://st3.idealista.pt/1b/8d/b5/urhome-portugal.gif","T0 flat, casal Ribeiro, Saldanha - Picoas, São Jorge de Arroios, Arroios","350,000","T0","46 m²","Ground floor with lift","Modern T0 on Avenida Casal Ribeiro, in the center of Lisbon.
Located in a unique urban rehabilitation project, you will find fantastic facilities, parking, concierge, gardens and terraces with views over the city.
Saldanha is a center of economic dynamism where a new way of enjoying life, tranquility and leisure time","",""
"","","","","https://st3.idealista.pt/91/a1/26/century-21-colombo.gif","T3 flat in avenida Engenheiro Adelino Amaro da Costa, Nn, Assunção, Cascais, Cascais e Estoril","1,055,000","T3","203 m²","4th floor with lift","3 bedroom apartment in the condominium The Link in Cascais, new apartment.
This 3 bedroom apartment is located in the gated community ""The Link"" for those looking for quality, refinement, security and a privileged location, this is a unique opportunity.
A summary of the main features:
Location: The condominium is loc","",""
